fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Type,tS1,tS2,tS3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,overplotting
6.9,0.45,0.27,4.7,0.035,17,80,0.99058,3.12,0.36,12.5,7,White,-28.02404091,6.826203592,-4.647215536,0.813425605,2.403122809,0.211530338,-0.675076488,-1.29948273,1.004178802,0.227590038,0.638264072,-0.11511785,-0.207028076,0.166245159,0
6,0.2,0.25,2,0.041,30,95,0.99078,3.27,0.56,11.1,6,White,-19.98346892,-8.050652596,-19.78245036,0.497899844,1.594021797,0.156843958,0.100908913,0.549560008,-0.240061421,-0.348631044,-0.63500942,0.330983267,0.194297971,0.282827308,0
7.4,0.28,0.5,12.1,0.049,48,122,0.9973,3.01,0.44,9,5,White,-0.279282692,-13.09631481,-27.64146637,-2.278933012,-1.504558138,-0.466472896,-1.039850628,-0.275515015,-0.218283683,0.272434032,0.173548755,-0.150685658,0.858098518,0.423680344,0
6.6,0.33,0.32,15.6,0.054,62,227,0.99734,3.25,0.56,10.4,5,White,-14.51943316,-0.366622708,22.42354834,-2.583766108,-1.421632646,0.753447658,1.201508652,0.343299746,0.339196676,1.180916465,0.307693856,0.93133805,-0.149103878,-0.004716418,0
5.9,0.65,0.23,5,0.035,20,128,0.99016,3.46,0.48,12.8,6,White,11.77462873,-19.42979302,9.337682112,1.661767094,1.694425372,1.458995982,0.635466798,-0.157022906,0.373267059,1.501473558,1.206810804,0.144876826,-0.905890817,0.513188403,0
6.8,0.28,0.29,11.9,0.052,51,149,0.99544,3.02,0.58,10.4,6,White,3.407897594,12.42534939,-24.92769155,-1.73953043,-0.372420551,-0.253324866,0.318202034,-0.409644551,1.061565166,0.3533161,-0.60255047,0.39578634,0.380792368,0.172015871,0
6.2,0.2,0.25,15,0.055,8,120,0.99767,3.19,0.53,9.6,6,White,-4.56647333,-19.4980373,18.58380044,-0.765776932,-1.129846795,-0.035847511,0.034291769,-1.88193507,-0.6017388,-0.583296899,-0.657012899,1.03963651,-0.725969441,0.250061003,0
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,White,26.47691413,9.269214651,1.22217186,-2.660722333,-0.968869979,-0.645463945,-0.239777166,-1.762951581,0.828194095,-1.310987231,-0.791569294,-0.221630095,-0.432037273,-0.134381506,0
6,0.19,0.26,1.4,0.039,30,104,0.98998,3.32,0.41,12.4,6,White,-15.11606144,-16.56757195,-4.267349671,0.472636801,2.549118774,0.565557534,-0.123554401,0.510217188,-0.256848221,-0.193050454,0.297467947,0.752656997,0.148270021,-0.185333429,0
6.8,0.24,0.33,3.2,0.049,68,161,0.99324,3.1,0.69,10.2,6,White,-1.573739415,5.08031477,-12.4411183,-1.353611878,0.372651529,-0.494540121,0.863654556,1.499701508,0.900942666,0.190677746,-0.9553949,-0.489382661,0.7357179,0.041684878,0
6.4,0.33,0.28,4,0.04,24,81,0.9903,3.26,0.64,12.6,7,White,-23.21451979,6.212034567,-12.57788077,1.17548306,2.318056005,-0.539564092,0.798841064,-0.418900713,0.4662272,0.433668386,-0.244925419,0.358280936,-0.062952967,0.369419274,0
6.7,0.2,0.24,6.5,0.044,28,100,0.99348,3.12,0.33,10.2,6,White,-21.95559461,-17.64598613,-7.473923839,-0.685988866,0.736675393,0.595670318,-0.938456121,-0.62118043,0.036532242,-0.984613144,-0.145673705,0.239605124,0.251991058,0.049666428,0
8,0.24,0.33,1.2,0.044,28,101,0.99035,3.03,0.43,12.5,6,White,-18.27518674,-15.17246704,-3.376227429,0.14572645,2.369850673,-0.394682607,-1.214085573,0.236637578,0.681044922,0.229672503,-0.050418798,0.414372413,0.205903166,-0.367026339,0
5.6,0.23,0.29,3.1,0.023,19,89,0.99068,3.25,0.51,11.2,6,White,-28.6983631,-2.322179352,2.08529605,0.51434558,1.800083711,0.197350158,-0.367558859,-0.055437619,-0.595362998,-0.054600048,-0.522734759,0.179168083,-0.063405695,0.399673368,0
7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,5,White,-14.15173131,2.456102395,15.02467076,-2.487963055,-1.705947132,1.083595531,0.245957328,0.462256031,1.40772252,0.791300865,-0.13212045,-0.06002171,0.275805047,-0.068900395,0
5.4,0.22,0.35,6.5,0.029,26,87,0.99092,3.29,0.44,12.5,7,White,-20.98610675,-5.185998125,-9.872481617,0.127897615,2.583023809,-0.240063062,0.394482304,-0.870088704,-0.2121143,-0.003299259,0.539987339,0.543978597,0.108801282,0.257460427,0
6.6,0.39,0.28,9.2,0.036,10,92,0.99206,3.07,0.35,12.1,6,White,-20.71044694,-1.452855037,5.433546108,0.179901287,1.402389044,0.356057612,-1.334922368,-1.516792014,0.519269052,0.551183505,0.378285193,0.695346949,-0.374394504,0.225738997,0
6.5,0.26,0.24,10.8,0.042,47,130,0.996,3.08,0.4,10.1,6,White,2.68900114,-7.881149461,-28.80949758,-1.6776697,-0.173048569,0.600065648,-0.132250967,-0.798697055,0.596025902,-0.322524513,-0.172973062,0.199771289,0.58613388,-0.088221527,0
5.9,0.14,0.2,1.6,0.04,26,114,0.99105,3.25,0.45,11.4,6,White,-4.233529498,-13.21069895,2.360280692,0.220526477,1.93143102,0.564704009,-0.253168676,0.387396221,-0.219526248,-0.690273644,-0.501246858,0.594521565,-0.070783041,-0.239290984,0
6,0.33,0.26,5.1,0.051,16,119,0.99416,3.15,0.41,9.2,5,White,-2.560854844,-17.64325933,15.58141081,-0.101927983,-0.542106332,0.817664,-1.415451296,0.006104065,-0.382602926,-0.507961213,-0.385393689,-0.092973923,-0.427954852,0.270175613,0
5.8,0.2,0.16,1.4,0.042,44,99,0.98912,3.23,0.37,12.2,6,White,-10.49340974,-11.32313848,-19.9341011,0.136169544,2.631527055,1.061868043,-0.264923408,0.690930743,0.606687408,-0.453209954,0.031581899,0.717529183,0.690634852,-0.07559767,0
5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,6,White,2.701608869,-33.96889537,6.009549893,-1.742424786,-1.469648484,0.822063999,0.648300245,-1.575012021,-0.248467715,-0.778478018,-0.433292682,0.523818642,0.571369652,0.351154703,3
5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,6,White,2.701611182,-33.96800295,6.009548926,-1.742424786,-1.469648484,0.822063999,0.648300245,-1.575012021,-0.248467715,-0.778478018,-0.433292682,0.523818642,0.571369652,0.351154703,4
7,0.2,0.33,4.7,0.03,25,76,0.99202,2.88,0.54,10.5,6,White,-18.19208088,9.981907879,-15.21208279,-0.457823502,1.1076507,-0.854439064,-1.501982568,-0.478537295,0.489543824,-0.095898702,-1.383809903,-0.116093126,0.484136876,0.325983536,0
6.9,0.22,0.32,5.8,0.041,20,119,0.99296,3.17,0.55,11.2,6,White,-1.050419714,-20.6457214,9.56780275,-0.071955812,0.999496193,-0.336049269,-0.243414482,-0.269756455,-0.219430494,0.084981418,-0.498311887,0.485588183,-0.349764881,0.015874798,0
6.1,0.24,0.25,1.6,0.044,24,115,0.9921,3.39,0.59,10.9,6,White,-3.570951217,-13.11391894,2.661623297,0.805950003,1.144505172,0.329555112,0.606314811,0.596051439,-0.676543325,-0.333167088,-0.438489524,0.202377842,-0.316121614,0.078821084,0
6.9,0.26,0.29,4.2,0.043,33,114,0.9902,3.16,0.31,12.5,6,White,-6.126418055,-25.53663039,-5.211175585,-0.217939167,2.374222541,0.521739697,-0.840568391,0.014332169,0.513205136,0.060369853,0.704285743,0.706216753,0.162878665,-0.136313837,0
6.4,0.26,0.35,7.7,0.056,45,191,0.99527,3.16,0.5,9.5,5,White,10.10327489,1.153450858,12.69268061,-1.724603668,-0.821444323,0.355619976,-0.224300406,0.875409458,-0.063746843,0.089808833,-0.174121111,0.12240808,-0.277058284,-0.001040212,0
6.4,0.42,0.19,9.3,0.043,28,145,0.99433,3.23,0.53,10.98,5,White,21.38033383,-11.91766107,-5.894916098,-0.111248756,-0.272521024,1.162874927,-0.088563355,-0.160759086,0.228952997,0.927268189,-0.261752625,0.745334121,-0.387322324,0.111084749,0
7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,White,17.24705329,15.45044145,-21.11117585,-2.719997817,-0.503809788,-0.596001837,0.582010954,-2.128012531,1.36130147,-1.764057824,-0.419161993,-0.642023453,-0.024032704,-0.030973467,0
6.7,0.27,0.69,1.2,0.176,36,106,0.99288,2.96,0.43,9.2,6,White,-12.88797916,-19.7111015,-13.82948037,-0.397592739,-0.893031992,-2.970398705,-1.775572369,1.683737607,1.140452297,-1.86099632,1.757552101,-0.183363063,-0.013059706,0.578011049,1
7.3,0.28,0.35,1.6,0.054,31,148,0.99178,3.18,0.47,10.7,5,White,18.1958023,-4.50140771,-10.38414944,-0.213769973,0.688575446,0.257611649,-0.95081236,1.263501834,-0.148178538,0.14443051,-0.022205262,0.147003975,-0.299409283,-0.023834518,0
7.3,0.28,0.35,1.6,0.054,31,148,0.99178,3.18,0.47,10.7,5,White,18.19580596,-4.501408212,-10.38429291,-0.213769973,0.688575446,0.257611649,-0.95081236,1.263501834,-0.148178538,0.14443051,-0.022205262,0.147003975,-0.299409283,-0.023834518,1
6.5,0.3,0.28,11.45,0.041,29,109,0.99418,2.98,0.3,10.9,6,White,-14.15481136,-25.09953125,0.254204147,-1.261119242,0.543315539,0.388053338,-1.281485356,-1.460155115,0.761590547,-0.083556526,0.208027185,0.485423212,0.214912213,0.107847361,0
6.1,0.34,0.21,5,0.042,17,133,0.99373,3.02,0.53,9.4,5,White,13.92967774,-17.44664349,13.33813843,-0.180465029,-0.457930438,0.564874717,-1.415773228,0.054938526,0.22326532,-0.007962607,-1.329073014,-0.119166313,-0.549015847,0.213149719,0
6.4,0.26,0.21,8.2,0.05,51,182,0.99542,3.23,0.48,9.5,5,White,4.186572635,4.044386787,2.246675008,-1.579478042,-0.787617952,1.25667511,0.228008029,0.761778937,0.065093272,-0.135349058,-0.389542014,0.327838789,0.049903837,-0.063044258,0
6.2,0.25,0.44,15.8,0.057,39,167,0.99804,3.14,0.51,9.2,5,White,19.5885424,13.95274258,-5.039100882,-2.331480811,-1.892474659,-0.205263134,-0.158989481,-0.483416323,-0.506216256,0.383188001,0.098464796,0.655753269,-0.10289648,0.406363251,0
7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,5,White,3.250031378,12.96653776,-6.169719704,-1.930350228,-1.346600509,0.408471278,0.387896077,0.302953599,0.469044817,0.543537278,-0.740809008,0.615542808,0.368253819,-0.053206877,0
5.7,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,5,White,4.278487842,-1.49592212,17.06834942,-1.752212446,-0.594220278,1.913637344,-0.210769937,0.56825507,0.222035609,-0.35021296,-0.171898128,0.158398257,-0.219899173,-0.198066302,0
5.7,0.24,0.47,6.3,0.069,35,182,0.99391,3.11,0.46,9.75,5,White,19.38053009,3.062961766,12.89334112,-1.507706773,-0.436579842,-0.401331727,-0.975802638,1.014424253,-0.202174018,-0.005576637,0.273626387,0.163858138,-0.55199394,0.153994733,0
6.6,0.22,0.23,17.3,0.047,37,118,0.99906,3.08,0.46,8.8,6,White,-0.422484388,-33.69776825,0.293126829,-2.088829988,-1.697499203,0.378837291,0.104910805,-1.9059211,0.100272845,-0.673568714,-0.636507919,0.523421186,0.423607446,0.318958501,0
6.7,0.24,0.26,5.4,0.03,15,94,0.99045,3.15,0.38,12.7,6,White,-22.25088462,-2.057817021,5.915223571,0.33556432,2.42251971,0.343028135,-0.984215018,-0.694975788,0.103540378,0.286397118,0.0797151,1.000639014,-0.168191127,-0.082743357,0
6.7,0.34,0.31,16.4,0.051,20,146,0.99834,3.06,0.54,9.1,5,White,26.0412594,-17.91911544,0.896404147,-1.487509842,-2.151556217,0.154058811,-0.644997413,-1.353046142,-0.157248065,0.467509205,-0.627720395,0.66910086,-0.521729544,0.433028191,0
7.3,0.3,0.25,2.5,0.045,32,122,0.99329,3.18,0.54,10.3,5,White,3.670956404,-15.36837194,-3.342441371,0.068940547,0.163502888,0.567659975,-0.61527592,0.83033645,-0.109546844,0.12637095,-0.704220693,0.077132402,0.109367932,-0.059413305,0
6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,5,White,24.11822867,8.386532469,10.03924248,-2.431717355,-2.34190245,0.619062149,0.080181728,-1.207138059,-0.212818825,0.339322233,-0.311872454,0.991458614,-0.279971401,0.397627709,0
6.6,0.26,0.56,15.4,0.053,32,141,0.9981,3.11,0.49,9.3,5,White,25.09769648,-14.8729427,-11.4374354,-2.157610295,-1.781746395,-0.822454524,-0.673815028,-0.739111266,-0.908426597,0.569319945,0.422046351,0.429519749,0.020924295,0.514355688,0
7,0.28,0.28,1.4,0.039,12,83,0.99173,3.18,0.65,11.1,5,White,-29.23567443,5.963122568,3.386159986,1.20432355,0.804524669,-0.12695251,-0.884905293,0.552049413,-0.532477583,0.534508095,-1.168712788,0.46235081,-0.132764577,0.168743337,0
5.9,0.22,0.45,22.6,0.12,55,122,0.99636,3.1,0.35,12.8,5,White,-1.475713155,-11.89076003,-28.21625612,-2.315171095,-0.816895584,-0.675419173,-0.20591824,-0.926413165,1.113423853,0.872366652,2.190802589,3.372316167,0.977128042,0.206664208,0
6.7,0.48,0.49,2.9,0.03,28,122,0.98926,3.13,0.4,13,6,White,3.315169989,-14.95161967,-0.975753781,0.244351124,2.495020217,-0.320307083,-1.020050423,0.163905272,0.535442593,1.527100716,1.247538066,-0.238308306,-0.260362826,0.258739651,0
7.5,0.24,0.29,1.1,0.046,34,84,0.9902,3.04,0.39,11.45,6,White,-13.59521674,2.372913333,-19.06137783,0.020989231,2.000581816,-0.001115935,-1.281938204,0.320535538,0.685498746,-0.394383965,-0.15912567,0.067124392,0.583592696,0.026506364,0
6.5,0.32,0.23,8.5,0.051,20,138,0.9943,3.03,0.42,10.7,5,White,17.43321481,-17.40793452,3.407048462,-0.588057048,-0.124281327,0.638676512,-1.415665422,-0.430432385,0.438550931,0.293357391,-0.400187598,0.767221478,-0.422060489,-0.149384129,0
6.1,0.27,0.32,1.1,0.034,24,110,0.9898,3.36,0.4,12.5,6,White,-8.683295514,-11.50846298,3.478908618,0.717841484,2.576220473,0.52822822,-0.189068221,0.441540608,-0.484402611,0.166106213,0.693647809,0.449538918,-0.19673034,-0.068646994,0
5.8,0.31,0.31,7.5,0.052,55,230,0.9949,3.19,0.46,9.8,5,White,-11.41207653,-0.814641789,24.46414243,-2.105924708,-0.610218785,0.955806129,0.115289503,1.222384057,0.326459934,0.34150585,0.113486821,0.016338971,-0.44956481,-0.192307215,0
6.4,0.37,0.19,3.5,0.068,18,101,0.9934,3.03,0.38,9,6,White,-19.88920344,-14.19773635,11.34748291,0.158288433,-0.188422139,0.554296321,-1.460346131,-0.380767234,0.788223628,-1.346206379,-0.484367667,-0.589585779,-0.331033825,0.314132576,1
7.3,0.28,0.54,12.9,0.049,62,152,0.9984,3.06,0.45,9.1,6,White,-0.932031698,8.848563716,-19.30989974,-2.936476186,-1.310868081,-0.775171291,0.128529461,-0.440888322,0.09247445,0.089303688,0.617231102,-0.626804716,0.849619662,0.198519449,0
5.8,0.28,0.3,3.9,0.026,36,105,0.98963,3.26,0.58,12.75,6,White,-13.30713679,-17.76209201,-15.26188545,0.407283082,2.401642665,0.060334654,0.348945351,0.409579561,0.137455344,0.957065932,-0.17385616,0.659518561,0.275881339,0.269757232,0
6.4,0.55,0.26,9.6,0.027,20,104,0.9924,3.22,0.73,13.1,6,White,-18.4950218,-17.88999691,13.58222179,1.165672097,1.079836029,-0.042253152,0.728365975,-0.950490224,0.734832483,2.31988102,-0.316555462,0.727184265,-0.391554103,0.413176606,0
5.4,0.27,0.22,4.6,0.022,29,107,0.98889,3.33,0.54,13.8,6,White,-11.87289974,-18.66488878,-0.423304044,0.806622197,3.047621331,0.587457423,0.49159855,0.118710621,0.110576141,1.131943931,-0.003368563,1.334777886,0.013550228,0.0434964,0
6.4,0.3,0.27,4.4,0.055,17,135,0.9925,3.23,0.44,12.2,6,White,14.95005683,-17.2711653,12.99036183,0.407448786,1.438696393,0.247688164,-0.322423563,-0.179399965,0.183805561,0.142597426,0.366380784,0.76936084,-0.717063897,-0.447522028,0
5.9,0.3,0.29,1.1,0.036,23,56,0.9904,3.19,0.38,11.3,5,White,-11.00543613,22.76273091,-3.08667811,0.831906162,1.512923022,0.699865322,-1.613777337,0.440425116,-0.39020227,0.069935039,0.029924823,0.315202438,0.634268781,0.284157899,0
5.9,0.34,0.25,2,0.042,12,110,0.99034,3.02,0.54,11.4,6,White,-8.645686943,-12.6075232,18.47744128,0.719464501,1.577349721,-0.185393849,-1.187771683,-0.082588931,0.736898017,0.211095036,-0.890831169,0.038590608,-0.632817377,0.166197177,0
6.7,0.45,0.3,5.3,0.036,27,165,0.99122,3.12,0.46,12.2,6,White,28.0919776,1.506022333,3.348109122,-0.132891099,1.557274527,0.392582033,-0.444098683,-0.06872628,0.9391239,1.082119056,0.314549885,0.072534208,-0.823279785,-0.043473203,0
8.3,0.22,0.34,1.1,0.043,20,116,0.9927,3,0.47,10.2,6,White,-3.94819405,-13.9637003,9.611838501,-0.241576895,0.958340407,-0.505902967,-1.378664885,0.104702283,0.129970903,-0.584992874,-0.780692105,-0.478018881,-0.246293358,-0.184102295,0
6.2,0.36,0.27,3.2,0.032,13,73,0.98942,2.9,0.69,12.6,7,White,-24.67078285,10.81838475,0.193859264,1.098805618,2.486410352,-1.315089285,-0.659386272,-0.890734944,1.527528424,0.80944394,-1.403070757,0.033348457,-0.248142108,0.336583652,0
7.3,0.28,0.37,1.2,0.039,26,99,0.99198,3.01,0.62,10.8,5,White,-21.6555491,-14.71581156,-0.179155239,0.210786287,0.682435599,-0.637336431,-1.370876461,0.829647085,0.030846494,0.67654161,-1.110596367,-0.04252546,0.23986022,0.09143749,0
6.4,0.4,0.25,4.2,0.032,15,91,0.98988,3.26,0.52,13.1,6,White,-22.79093991,-1.894575231,5.480470776,1.344675233,2.301118211,0.376207354,-0.203760616,-0.354469948,0.255609006,1.04671593,0.136770543,0.766001934,-0.344343699,0.183603408,0
6.3,0.3,0.91,8.2,0.034,50,199,0.99394,3.39,0.49,11.7,6,White,3.184982297,-1.733207393,17.61097011,-2.131543568,0.938090745,-1.885652104,0.774451839,0.914548933,-1.622355075,1.729613117,2.549719484,-0.532030138,-0.360750749,0.343339421,0
6,0.24,0.41,1.3,0.036,42,118,0.99018,3.04,0.64,11.75,6,White,0.620767263,-21.26885568,-21.34195052,-0.266805473,1.898564573,-1.069817909,-0.346635258,0.975302333,0.564233721,0.721189246,-0.731901028,-0.108833781,0.388577047,0.170909127,0
6.7,0.61,0.21,1.65,0.117,40,240,0.9938,3.11,0.57,9.3,5,White,-8.100228417,3.241374664,30.37244396,-0.096493884,-1.622599613,0.744738696,-0.309007751,2.073659589,2.032989344,0.059516898,0.130154257,-0.553326474,-1.570778159,-0.081515572,0
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.96666667,7,White,1.597509515,11.9314346,-24.68749835,-1.683693641,0.68258411,-0.961016511,1.008056519,-0.41943851,1.037926248,0.351792905,0.055963497,-0.096030475,0.297523883,0.479752553,0
6.1,0.16,0.34,6.1,0.034,31,114,0.99365,3.32,0.58,10.13333333,7,White,-9.633548622,-25.28522812,2.889418288,-0.423880612,0.962023709,-0.432717937,1.078183005,-0.414582506,-0.7045819,-0.805118923,-0.447674792,-0.234397571,-0.070760395,0.381928992,0
4.9,0.335,0.14,1.3,0.036,69,168,0.99212,3.47,0.46,10.46666667,5,White,-1.792835714,4.601942055,-11.10231802,-0.531448729,0.65928779,2.351135377,1.091583395,2.11807813,-0.021471407,0.062517394,0.148637104,-0.097588298,0.69330463,-0.066085618,0
6.8,0.63,0.04,1.3,0.058,25,133,0.99271,3.17,0.39,10.2,4,White,13.74269482,-21.68240413,4.664071975,1.129264788,-0.607274587,2.616903476,-1.632449473,0.964682691,0.9790504,0.570882144,-0.195580895,-0.086839547,-0.378269347,-0.06218263,0
6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9,6,White,32.70573046,-0.297291951,-1.881637489,-2.322294846,-0.574343679,-0.156598022,-1.550151628,-1.63498147,0.110056277,-0.772496262,-0.858715252,0.034423588,-0.614402148,-0.035696749,0
6.1,0.15,0.4,1.2,0.03,19,84,0.98926,3.19,0.96,13,6,White,-30.72193384,1.2937672,-2.93603895,1.382655531,2.394792017,-2.04577524,0.670672897,0.87275122,-0.39947228,1.475111185,-1.843376852,0.952851917,-0.064847506,0.34821964,0
6.3,0.36,0.5,8.3,0.053,51,202,0.9955,3.2,0.51,9.6,6,White,-0.897737786,-1.209793591,16.52185302,-1.965118386,-0.577919068,-0.378585598,0.519700109,0.543662878,0.067207828,0.326324808,0.682623364,-0.768026516,-0.421035786,0.243812234,1
5.7,0.27,0.16,9,0.053,32,111,0.99474,3.36,0.37,10.4,6,White,-11.65306403,-26.72332733,0.460538205,-0.27509098,0.193779089,1.367446649,0.408655037,-0.661278605,-0.213030878,-0.84347482,0.352610845,0.678545005,0.112611799,0.087690113,0
6.6,0.27,0.32,1.3,0.044,18,93,0.99044,3.11,0.56,12.25,5,White,-27.17060666,-7.622250482,0.575918963,0.866272128,1.612629688,-0.253922863,-1.287316907,0.699547245,-0.011599662,0.839861969,-0.55889463,0.82956771,-0.005457802,-0.078823614,0
7.2,0.21,0.31,10.5,0.035,36,122,0.99478,3.12,0.4,10.6,6,White,0.927187009,-25.62018583,-8.692643145,-1.40259901,0.436541846,0.243274311,-0.337598097,-0.877440539,0.005904525,-0.165508636,-0.034988316,0.447592854,0.306500426,0.056529854,0
6,0.16,0.36,1.6,0.042,13,61,0.99143,3.22,0.54,10.8,6,White,-19.95723823,24.16044289,1.138342746,0.811987148,1.453546285,-0.632932644,-0.69741925,0.04506413,-0.893885054,-0.578488248,-0.579251436,0.206010806,0.104768207,0.338246499,0
5,0.24,0.19,5,0.043,17,101,0.99438,3.67,0.57,10,5,White,-19.71377444,-14.53859771,11.74506438,1.168909383,-0.211019353,1.530338803,1.066630176,0.502854405,-2.167849649,-0.437626412,-0.162008923,0.831638299,-0.29852429,0.341664769,0
5.1,0.25,0.36,1.3,0.035,40,78,0.9891,3.23,0.64,12.1,7,White,-8.510294158,7.834857425,-20.19961121,0.606875458,2.666084276,-0.887385009,0.733577481,0.427747028,0.351147164,0.156485541,-0.333895891,-0.145249813,0.563626482,0.561976668,0
6.6,0.17,0.26,7.4,0.052,45,128,0.99388,3.16,0.37,10,6,White,3.927091067,-11.01510118,-23.57896164,-1.369022913,0.444478525,0.549599849,-0.228350492,-0.04050664,0.195096753,-0.974844373,-0.020536549,0.279230677,0.463092747,0.069060562,0
6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,6,White,-7.0427883,4.604658829,-10.41336916,-2.492929483,-0.888483356,0.422841796,1.024205844,-0.194082005,0.612920947,-0.024028433,-0.011145764,0.031468259,0.902025391,0.175100649,1
5.8,0.27,0.4,1.2,0.076,47,130,0.99185,3.13,0.45,10.3,6,White,5.292997531,-9.941571828,-18.18974764,-0.569897377,0.765905556,-0.455050718,-0.482786914,1.222438653,0.602885659,-0.68204043,0.413582991,-0.38408264,0.304360459,0.153780834,0
6.4,0.31,0.31,12.9,0.045,55,161,0.99546,3.02,0.59,10.2,5,White,4.846672148,15.34026491,-16.8920752,-2.030032475,-0.914947769,0.143376715,-0.071769808,0.103916637,0.772681008,1.027601933,-0.672220465,0.59580198,0.498264899,0.337649031,1
4.7,0.785,0,3.4,0.036,23,134,0.98981,3.53,0.92,13.8,6,White,14.32023786,-20.88684441,5.921611481,3.346048038,1.454189117,1.496439253,2.548311926,0.447156614,1.342991015,2.780661648,-0.601773304,0.548860752,-1.117724969,0.444447788,0
6,0.2,0.33,1.1,0.039,45,126,0.99051,3.31,0.45,11.6,7,White,1.465866818,-11.73004293,-15.88075387,-0.24779456,2.479227658,0.00131715,0.749396806,0.573225159,0.095642134,-0.616675906,0.395540098,-0.255038283,0.223467689,-0.008470321,0
7.3,0.35,0.67,8.3,0.053,10,100,0.9959,3.19,0.5,10.9,5,White,-20.24075443,-3.597615455,13.43753252,-0.182319621,-0.478290274,-1.45524909,-1.265884726,-0.401049042,-1.434544322,1.139107413,1.083199319,0.21861617,-0.314767777,0.21544928,0
6.1,0.41,0.2,12.6,0.032,54,136,0.99516,2.91,0.43,10.6,6,White,-0.504459515,-0.444317452,-29.98787678,-1.866747707,-0.08199999,0.713373847,-0.410457703,-1.09784189,1.794200266,0.617111344,-0.425714417,-0.011414912,0.714277249,0.118680959,0
